shift_id,driver_id,shift_date,shift_start_time,shift_end_time,online_hours
358,124,2025-11-08,2025-11-08 12:01:51,2025-11-09 00:01:51,12
359,440,2025-12-04,2025-12-04 08:23:51,2025-12-04 12:23:51,4
360,864,2025-08-07,2025-08-07 14:31:51,2025-08-07 20:31:51,6
361,915,2025-11-04,2025-11-04 03:56:51,2025-11-04 13:56:51,10
362,105,2026-07-02,2026-07-02 14:36:51,2026-07-02 20:36:51,6
363,413,2026-07-02,2026-07-02 15:01:51,2026-07-02 21:01:51,6
364,854,2025-10-28,2025-10-28 18:15:51,2025-10-29 00:15:51,6
365,860,2026-02-19,2026-02-19 01:28:51,2026-02-19 11:28:51,10
366,863,2025-10-01,2025-10-01 21:31:51,2025-10-02 07:31:51,10
367,673,2026-06-23,2026-06-23 16:41:51,2026-06-23 22:41:51,6
368,868,2026-03-04,2026-03-04 12:18:51,2026-03-04 22:18:51,10
369,653,2025-10-22,2025-10-22 15:16:51,2025-10-22 21:16:51,6
370,486,2025-12-04,2025-12-04 03:35:51,2025-12-04 07:35:51,4
371,938,2026-06-23,2026-06-23 10:11:51,2026-06-23 20:11:51,10
372,958,2026-01-06,2026-01-06 14:57:51,2026-01-06 18:57:51,4
373,11,2025-11-15,2025-11-15 11:30:51,2025-11-15 15:30:51,4
374,538,2025-11-03,2025-11-03 06:18:51,2025-11-03 16:18:51,10
375,384,2026-04-24,2026-04-24 22:00:51,2026-04-25 02:00:51,4
376,70,2026-03-27,2026-03-27 15:24:51,2026-03-27 19:24:51,4
377,303,2026-02-11,2026-02-11 08:06:51,2026-02-11 18:06:51,10
378,877,2025-11-01,2025-11-01 04:11:51,2025-11-01 16:11:51,12
379,329,2026-01-25,2026-01-25 10:37:51,2026-01-25 22:37:51,12
380,768,2026-02-01,2026-02-01 18:59:51,2026-02-02 06:59:51,12
381,240,2025-09-13,2025-09-13 04:28:51,2025-09-13 12:28:51,8
382,946,2025-11-10,2025-11-10 07:05:51,2025-11-10 13:05:51,6
383,583,2025-10-03,2025-10-03 01:19:51,2025-10-03 13:19:51,12
384,76,2026-05-15,2026-05-15 23:41:51,2026-05-16 05:41:51,6
385,340,2025-11-11,2025-11-11 08:03:51,2025-11-11 16:03:51,8
386,371,2026-03-02,2026-03-02 02:13:51,2026-03-02 06:13:51,4
387,739,2026-06-16,2026-06-16 09:54:51,2026-06-16 17:54:51,8
388,444,2026-05-21,2026-05-21 14:18:51,2026-05-22 00:18:51,10
389,884,2026-01-18,2026-01-18 20:08:51,2026-01-19 06:08:51,10
390,771,2026-01-30,2026-01-30 16:17:51,2026-01-31 04:17:51,12
391,392,2026-04-02,2026-04-02 13:12:51,2026-04-02 23:12:51,10
392,306,2026-01-29,2026-01-29 01:14:51,2026-01-29 05:14:51,4
393,59,2026-05-19,2026-05-19 20:26:51,2026-05-20 08:26:51,12
394,967,2026-05-30,2026-05-30 15:12:51,2026-05-30 21:12:51,6
395,725,2025-10-27,2025-10-27 02:54:51,2025-10-27 08:54:51,6
396,315,2026-04-06,2026-04-06 20:26:51,2026-04-07 08:26:51,12
397,708,2025-09-05,2025-09-05 12:36:51,2025-09-05 18:36:51,6
398,105,2026-06-24,2026-06-24 02:09:51,2026-06-24 14:09:51,12
399,370,2025-11-06,2025-11-06 00:31:51,2025-11-06 04:31:51,4
400,562,2025-07-14,2025-07-14 11:16:51,2025-07-14 23:16:51,12
401,582,2026-03-15,2026-03-15 04:26:51,2026-03-15 16:26:51,12
402,570,2026-05-12,2026-05-12 04:46:51,2026-05-12 08:46:51,4
403,407,2026-02-10,2026-02-10 04:52:51,2026-02-10 16:52:51,12
404,971,2026-02-12,2026-02-12 21:43:51,2026-02-13 09:43:51,12
405,978,2025-12-11,2025-12-11 21:28:51,2025-12-12 07:28:51,10
406,436,2025-12-22,2025-12-22 01:53:51,2025-12-22 07:53:51,6
407,349,2026-07-08,2026-07-08 05:17:51,2026-07-08 17:17:51,12
408,425,2026-01-20,2026-01-20 14:24:51,2026-01-20 18:24:51,4
409,99,2026-06-07,2026-06-07 01:47:51,2026-06-07 05:47:51,4
410,13,2026-02-12,2026-02-12 08:57:51,2026-02-12 16:57:51,8
411,505,2026-02-07,2026-02-07 12:43:51,2026-02-08 00:43:51,12
412,380,2025-08-26,2025-08-26 18:06:51,2025-08-27 02:06:51,8
413,864,2025-10-25,2025-10-25 12:16:51,2025-10-25 16:16:51,4
414,74,2026-04-24,2026-04-24 07:15:51,2026-04-24 15:15:51,8
415,782,2025-10-08,2025-10-08 06:50:51,2025-10-08 12:50:51,6
416,365,2026-05-12,2026-05-12 22:56:51,2026-05-13 06:56:51,8
417,167,2026-07-05,2026-07-05 09:10:51,2026-07-05 19:10:51,10
418,889,2026-03-07,2026-03-07 23:13:51,2026-03-08 11:13:51,12
419,338,2026-03-05,2026-03-05 14:45:51,2026-03-05 18:45:51,4
420,76,2025-09-04,2025-09-04 23:14:51,2025-09-05 09:14:51,10
421,425,2026-05-27,2026-05-27 00:38:51,2026-05-27 04:38:51,4
422,556,2026-04-15,2026-04-15 13:16:51,2026-04-16 01:16:51,12
423,960,2025-12-11,2025-12-11 19:57:51,2025-12-11 23:57:51,4
424,583,2025-07-17,2025-07-17 12:15:51,2025-07-17 22:15:51,10
425,986,2025-08-27,2025-08-27 00:45:51,2025-08-27 12:45:51,12
426,204,2026-07-01,2026-07-01 08:34:51,2026-07-01 12:34:51,4
427,521,2026-04-16,2026-04-16 22:09:51,2026-04-17 08:09:51,10
428,873,2025-08-18,2025-08-18 20:44:51,2025-08-19 08:44:51,12
429,638,2025-12-23,2025-12-23 09:19:51,2025-12-23 15:19:51,6
430,344,2025-10-22,2025-10-22 02:36:51,2025-10-22 08:36:51,6
431,979,2025-08-15,2025-08-15 18:55:51,2025-08-16 06:55:51,12
432,782,2025-09-21,2025-09-21 02:57:51,2025-09-21 10:57:51,8
433,212,2026-01-22,2026-01-22 14:21:51,2026-01-22 18:21:51,4
434,84,2026-03-28,2026-03-28 13:31:51,2026-03-28 17:31:51,4
435,302,2025-08-23,2025-08-23 20:30:51,2025-08-24 06:30:51,10
436,545,2025-10-02,2025-10-02 03:52:51,2025-10-02 13:52:51,10
437,672,2026-04-04,2026-04-04 10:48:51,2026-04-04 20:48:51,10
438,38,2026-03-05,2026-03-05 04:03:51,2026-03-05 16:03:51,12
439,273,2026-05-03,2026-05-03 17:14:51,2026-05-03 23:14:51,6
440,511,2025-11-04,2025-11-04 05:40:51,2025-11-04 11:40:51,6
441,513,2025-12-30,2025-12-30 06:33:51,2025-12-30 10:33:51,4
442,260,2026-03-16,2026-03-16 08:05:51,2026-03-16 12:05:51,4
443,978,2025-09-26,2025-09-26 00:45:51,2025-09-26 04:45:51,4
444,221,2025-12-03,2025-12-03 13:23:51,2025-12-03 17:23:51,4
445,348,2025-08-12,2025-08-12 18:34:51,2025-08-13 00:34:51,6
446,867,2026-02-01,2026-02-01 20:29:51,2026-02-02 08:29:51,12
447,364,2026-06-01,2026-06-01 09:22:51,2026-06-01 19:22:51,10
448,904,2025-07-08,2025-07-08 21:06:51,2025-07-09 07:06:51,10
449,807,2026-06-10,2026-06-10 03:10:51,2026-06-10 07:10:51,4
450,412,2026-06-23,2026-06-23 01:26:51,2026-06-23 13:26:51,12
451,213,2025-11-09,2025-11-09 12:49:51,2025-11-09 22:49:51,10
452,355,2025-09-08,2025-09-08 21:10:51,2025-09-09 07:10:51,10
453,133,2026-06-22,2026-06-22 14:08:51,2026-06-23 00:08:51,10
454,282,2026-05-08,2026-05-08 17:34:51,2026-05-09 01:34:51,8
455,87,2026-01-18,2026-01-18 19:23:51,2026-01-19 07:23:51,12
456,322,2025-12-14,2025-12-14 10:52:51,2025-12-14 22:52:51,12
457,656,2025-08-04,2025-08-04 05:38:51,2025-08-04 15:38:51,10
458,287,2025-08-06,2025-08-06 03:30:51,2025-08-06 13:30:51,10
459,646,2025-08-10,2025-08-10 17:07:51,2025-08-10 21:07:51,4
460,224,2025-10-08,2025-10-08 16:44:51,2025-10-09 04:44:51,12
461,420,2026-03-01,2026-03-01 09:06:51,2026-03-01 21:06:51,12
462,923,2025-10-11,2025-10-11 08:19:51,2025-10-11 18:19:51,10
463,711,2025-10-04,2025-10-04 21:31:51,2025-10-05 09:31:51,12
464,826,2025-10-10,2025-10-10 00:17:51,2025-10-10 10:17:51,10
465,327,2025-12-03,2025-12-03 08:50:51,2025-12-03 16:50:51,8
466,977,2026-05-21,2026-05-21 14:43:51,2026-05-21 18:43:51,4
467,994,2025-11-30,2025-11-30 12:14:51,2025-11-30 16:14:51,4
468,885,2025-11-16,2025-11-16 12:06:51,2025-11-16 18:06:51,6
469,572,2025-07-21,2025-07-21 10:59:51,2025-07-21 22:59:51,12
470,553,2026-04-20,2026-04-20 08:00:51,2026-04-20 12:00:51,4
471,631,2026-05-06,2026-05-06 06:34:51,2026-05-06 18:34:51,12
472,437,2025-08-26,2025-08-26 03:30:51,2025-08-26 09:30:51,6
473,747,2026-03-07,2026-03-07 05:08:51,2026-03-07 09:08:51,4
474,890,2025-10-23,2025-10-23 16:51:51,2025-10-24 00:51:51,8
475,431,2026-05-18,2026-05-18 05:26:51,2026-05-18 15:26:51,10
476,326,2026-02-20,2026-02-20 12:44:51,2026-02-21 00:44:51,12
477,471,2026-06-23,2026-06-23 16:42:51,2026-06-24 02:42:51,10
478,601,2025-09-18,2025-09-18 11:45:51,2025-09-18 17:45:51,6
479,381,2025-12-28,2025-12-28 07:46:51,2025-12-28 19:46:51,12
480,735,2026-02-04,2026-02-04 04:56:51,2026-02-04 14:56:51,10
481,172,2025-07-27,2025-07-27 02:43:51,2025-07-27 08:43:51,6
482,724,2026-05-06,2026-05-06 10:15:51,2026-05-06 22:15:51,12
483,426,2026-02-22,2026-02-22 10:51:51,2026-02-22 14:51:51,4
484,931,2026-06-23,2026-06-23 00:15:51,2026-06-23 06:15:51,6
485,626,2026-02-21,2026-02-21 20:12:51,2026-02-22 04:12:51,8
486,661,2026-04-14,2026-04-14 05:01:51,2026-04-14 17:01:51,12
487,5,2025-07-22,2025-07-22 07:25:51,2025-07-22 15:25:51,8
488,634,2026-01-31,2026-01-31 00:45:51,2026-01-31 10:45:51,10
489,157,2025-10-01,2025-10-01 06:09:51,2025-10-01 16:09:51,10
490,672,2025-08-18,2025-08-18 02:31:51,2025-08-18 12:31:51,10
491,170,2026-01-30,2026-01-30 00:49:51,2026-01-30 06:49:51,6
492,697,2025-10-17,2025-10-17 03:36:51,2025-10-17 15:36:51,12
493,654,2025-08-17,2025-08-17 13:05:51,2025-08-17 17:05:51,4
494,465,2026-03-20,2026-03-20 00:57:51,2026-03-20 06:57:51,6
495,791,2026-01-16,2026-01-16 10:18:51,2026-01-16 22:18:51,12
496,839,2026-01-31,2026-01-31 06:09:51,2026-01-31 16:09:51,10
497,796,2025-09-20,2025-09-20 07:03:51,2025-09-20 11:03:51,4
498,422,2026-02-27,2026-02-27 19:05:51,2026-02-27 23:05:51,4
499,623,2026-04-13,2026-04-13 22:33:51,2026-04-14 02:33:51,4
500,384,2026-03-31,2026-03-31 03:05:51,2026-03-31 07:05:51,4
501,861,2025-10-10,2025-10-10 05:20:51,2025-10-10 15:20:51,10
502,776,2025-10-31,2025-10-31 08:20:51,2025-10-31 14:20:51,6
503,446,2025-12-12,2025-12-12 18:17:51,2025-12-13 00:17:51,6
504,571,2026-04-19,2026-04-19 17:25:51,2026-04-20 03:25:51,10
505,669,2026-04-27,2026-04-27 22:03:51,2026-04-28 08:03:51,10
506,452,2025-08-16,2025-08-16 14:17:51,2025-08-16 22:17:51,8
507,242,2025-08-06,2025-08-06 20:13:51,2025-08-07 06:13:51,10
508,278,2025-12-05,2025-12-05 10:15:51,2025-12-05 18:15:51,8
509,216,2025-11-30,2025-11-30 04:03:51,2025-11-30 14:03:51,10
510,608,2025-09-07,2025-09-07 06:07:51,2025-09-07 16:07:51,10
511,662,2025-10-14,2025-10-14 15:33:51,2025-10-14 19:33:51,4
512,185,2025-11-22,2025-11-22 22:53:51,2025-11-23 08:53:51,10
513,270,2025-10-07,2025-10-07 09:23:51,2025-10-07 19:23:51,10
514,452,2025-11-01,2025-11-01 21:52:51,2025-11-02 07:52:51,10
515,805,2025-08-21,2025-08-21 05:57:51,2025-08-21 13:57:51,8
516,53,2026-06-18,2026-06-18 05:42:51,2026-06-18 17:42:51,12
517,868,2026-01-12,2026-01-12 23:13:51,2026-01-13 07:13:51,8
518,107,2026-06-03,2026-06-03 17:42:51,2026-06-03 21:42:51,4
519,634,2026-04-02,2026-04-02 09:01:51,2026-04-02 19:01:51,10
520,850,2026-05-12,2026-05-12 17:53:51,2026-05-13 03:53:51,10
521,103,2026-06-20,2026-06-20 11:30:51,2026-06-20 23:30:51,12
522,992,2026-02-28,2026-02-28 15:24:51,2026-03-01 03:24:51,12
523,914,2026-02-22,2026-02-22 10:31:51,2026-02-22 16:31:51,6
524,689,2026-06-10,2026-06-10 16:55:51,2026-06-11 00:55:51,8
525,553,2025-12-06,2025-12-06 12:56:51,2025-12-06 22:56:51,10
526,273,2025-09-28,2025-09-28 04:51:51,2025-09-28 08:51:51,4
527,105,2025-12-16,2025-12-16 05:44:51,2025-12-16 15:44:51,10
528,358,2026-06-02,2026-06-02 02:43:51,2026-06-02 08:43:51,6
529,97,2026-01-08,2026-01-08 07:59:51,2026-01-08 17:59:51,10
530,73,2025-09-23,2025-09-23 23:34:51,2025-09-24 07:34:51,8
531,139,2025-07-29,2025-07-29 16:47:51,2025-07-29 20:47:51,4
532,906,2025-07-18,2025-07-18 08:06:51,2025-07-18 20:06:51,12
533,716,2025-07-18,2025-07-18 19:42:51,2025-07-19 03:42:51,8
534,593,2026-03-14,2026-03-14 23:01:51,2026-03-15 11:01:51,12
535,709,2026-01-18,2026-01-18 11:23:51,2026-01-18 15:23:51,4
536,761,2026-01-08,2026-01-08 06:32:51,2026-01-08 18:32:51,12
537,469,2026-06-15,2026-06-15 01:06:51,2026-06-15 09:06:51,8
538,914,2026-07-04,2026-07-04 06:13:51,2026-07-04 16:13:51,10
539,280,2025-07-20,2025-07-20 01:54:51,2025-07-20 09:54:51,8
540,924,2025-10-01,2025-10-01 02:07:51,2025-10-01 14:07:51,12
541,936,2025-09-27,2025-09-27 10:00:51,2025-09-27 22:00:51,12
542,513,2025-10-22,2025-10-22 07:17:51,2025-10-22 13:17:51,6
543,107,2025-11-28,2025-11-28 06:47:51,2025-11-28 10:47:51,4
544,358,2025-08-15,2025-08-15 22:47:51,2025-08-16 06:47:51,8
545,253,2025-12-23,2025-12-23 01:14:51,2025-12-23 13:14:51,12
546,612,2026-04-01,2026-04-01 22:07:51,2026-04-02 04:07:51,6
547,60,2026-01-29,2026-01-29 18:10:51,2026-01-29 22:10:51,4
548,68,2025-10-17,2025-10-17 11:47:51,2025-10-17 19:47:51,8
549,759,2025-12-02,2025-12-02 01:44:51,2025-12-02 13:44:51,12
550,126,2025-08-03,2025-08-03 10:12:51,2025-08-03 18:12:51,8
551,564,2025-10-03,2025-10-03 10:33:51,2025-10-03 20:33:51,10
552,153,2026-06-26,2026-06-26 21:46:51,2026-06-27 01:46:51,4
553,266,2025-11-18,2025-11-18 01:39:51,2025-11-18 11:39:51,10
554,283,2025-10-22,2025-10-22 19:16:51,2025-10-22 23:16:51,4
555,236,2026-05-21,2026-05-21 19:08:51,2026-05-22 01:08:51,6
556,6,2025-11-27,2025-11-27 15:24:51,2025-11-27 21:24:51,6
557,711,2026-06-25,2026-06-25 06:35:51,2026-06-25 12:35:51,6
558,298,2026-06-27,2026-06-27 02:29:51,2026-06-27 14:29:51,12
559,507,2025-11-19,2025-11-19 04:44:51,2025-11-19 14:44:51,10
560,533,2025-12-23,2025-12-23 02:06:51,2025-12-23 08:06:51,6
561,570,2026-05-31,2026-05-31 23:07:51,2026-06-01 09:07:51,10
562,789,2025-12-30,2025-12-30 07:46:51,2025-12-30 15:46:51,8
563,177,2025-11-12,2025-11-12 22:11:51,2025-11-13 06:11:51,8
564,752,2026-01-16,2026-01-16 22:00:51,2026-01-17 10:00:51,12
565,382,2026-04-06,2026-04-06 08:14:51,2026-04-06 18:14:51,10
566,369,2025-09-03,2025-09-03 08:34:51,2025-09-03 12:34:51,4
567,7,2026-01-30,2026-01-30 23:28:51,2026-01-31 07:28:51,8
568,573,2025-08-30,2025-08-30 03:20:51,2025-08-30 07:20:51,4
569,959,2025-09-11,2025-09-11 15:54:51,2025-09-12 03:54:51,12
570,629,2025-11-27,2025-11-27 22:13:51,2025-11-28 06:13:51,8
571,902,2026-04-30,2026-04-30 15:13:51,2026-04-30 23:13:51,8
572,762,2026-06-27,2026-06-27 13:10:51,2026-06-27 23:10:51,10
573,257,2025-09-05,2025-09-05 16:35:51,2025-09-06 04:35:51,12
574,791,2025-10-03,2025-10-03 07:43:51,2025-10-03 11:43:51,4
575,64,2025-07-29,2025-07-29 20:58:51,2025-07-30 06:58:51,10
576,924,2026-02-05,2026-02-05 08:08:51,2026-02-05 20:08:51,12
577,283,2025-12-20,2025-12-20 13:37:51,2025-12-21 01:37:51,12
578,601,2026-01-24,2026-01-24 15:15:51,2026-01-24 23:15:51,8
579,282,2025-11-08,2025-11-08 22:58:51,2025-11-09 02:58:51,4
580,164,2026-02-02,2026-02-02 23:50:51,2026-02-03 05:50:51,6
581,161,2025-12-18,2025-12-18 16:58:51,2025-12-18 20:58:51,4
582,558,2026-06-12,2026-06-12 16:09:51,2026-06-12 20:09:51,4
583,284,2026-04-28,2026-04-28 11:46:51,2026-04-28 15:46:51,4
584,944,2025-12-17,2025-12-17 05:47:51,2025-12-17 11:47:51,6
585,303,2026-05-28,2026-05-28 17:35:51,2026-05-28 21:35:51,4
586,23,2026-02-27,2026-02-27 10:10:51,2026-02-27 14:10:51,4
587,418,2026-01-02,2026-01-02 16:52:51,2026-01-02 22:52:51,6
588,98,2025-12-31,2025-12-31 05:21:51,2025-12-31 11:21:51,6
589,415,2025-09-18,2025-09-18 07:39:51,2025-09-18 11:39:51,4
590,345,2026-04-29,2026-04-29 09:15:51,2026-04-29 17:15:51,8
591,336,2026-05-20,2026-05-20 05:05:51,2026-05-20 09:05:51,4
592,54,2025-07-21,2025-07-21 13:05:51,2025-07-21 23:05:51,10
593,793,2025-11-18,2025-11-18 03:46:51,2025-11-18 11:46:51,8
594,109,2025-10-12,2025-10-12 12:46:51,2025-10-12 22:46:51,10
595,442,2025-10-02,2025-10-02 22:32:51,2025-10-03 04:32:51,6
596,913,2025-10-11,2025-10-11 03:01:51,2025-10-11 13:01:51,10
597,132,2026-03-29,2026-03-29 10:23:51,2026-03-29 14:23:51,4
598,19,2026-04-18,2026-04-18 05:39:51,2026-04-18 17:39:51,12
599,428,2026-03-13,2026-03-13 23:10:51,2026-03-14 07:10:51,8
600,997,2026-06-13,2026-06-13 23:05:51,2026-06-14 09:05:51,10
601,556,2025-07-20,2025-07-20 02:07:51,2025-07-20 14:07:51,12
602,207,2025-12-13,2025-12-13 16:32:51,2025-12-14 04:32:51,12
603,113,2026-03-08,2026-03-08 13:35:51,2026-03-08 17:35:51,4
604,485,2026-03-10,2026-03-10 00:38:51,2026-03-10 08:38:51,8
605,469,2025-11-05,2025-11-05 08:44:51,2025-11-05 18:44:51,10
606,61,2025-09-30,2025-09-30 14:37:51,2025-09-30 18:37:51,4
607,625,2025-08-08,2025-08-08 02:34:51,2025-08-08 06:34:51,4
608,215,2026-05-25,2026-05-25 21:26:51,2026-05-26 09:26:51,12
609,647,2026-02-25,2026-02-25 05:34:51,2026-02-25 09:34:51,4
610,459,2025-10-09,2025-10-09 13:01:51,2025-10-09 21:01:51,8
611,824,2025-11-04,2025-11-04 01:00:51,2025-11-04 05:00:51,4
612,812,2025-10-26,2025-10-26 20:09:51,2025-10-27 06:09:51,10
613,842,2026-04-16,2026-04-16 08:09:51,2026-04-16 14:09:51,6
614,221,2025-07-27,2025-07-27 23:38:51,2025-07-28 11:38:51,12
615,661,2025-12-14,2025-12-14 11:00:51,2025-12-14 23:00:51,12
616,875,2026-02-17,2026-02-17 07:22:51,2026-02-17 19:22:51,12
617,408,2026-05-03,2026-05-03 18:34:51,2026-05-04 04:34:51,10
618,984,2025-07-14,2025-07-14 18:04:51,2025-07-15 00:04:51,6
619,656,2026-04-14,2026-04-14 13:56:51,2026-04-14 23:56:51,10
620,338,2026-05-25,2026-05-25 18:57:51,2026-05-26 04:57:51,10
621,963,2025-07-27,2025-07-27 03:12:51,2025-07-27 07:12:51,4
622,11,2025-08-19,2025-08-19 04:22:51,2025-08-19 10:22:51,6
623,986,2026-05-06,2026-05-06 05:47:51,2026-05-06 17:47:51,12
624,44,2026-05-02,2026-05-02 18:50:51,2026-05-03 04:50:51,10
625,525,2026-05-17,2026-05-17 13:47:51,2026-05-17 17:47:51,4
626,400,2025-11-10,2025-11-10 08:40:51,2025-11-10 12:40:51,4
627,973,2026-02-11,2026-02-11 08:46:51,2026-02-11 12:46:51,4
628,142,2026-01-05,2026-01-05 01:41:51,2026-01-05 05:41:51,4
629,149,2025-11-05,2025-11-05 14:33:51,2025-11-05 22:33:51,8
630,842,2026-06-21,2026-06-21 02:36:51,2026-06-21 06:36:51,4
631,632,2025-09-06,2025-09-06 07:39:51,2025-09-06 17:39:51,10
632,345,2026-01-27,2026-01-27 18:55:51,2026-01-27 22:55:51,4
633,453,2025-10-23,2025-10-23 20:51:51,2025-10-24 06:51:51,10
634,190,2026-05-23,2026-05-23 20:26:51,2026-05-24 02:26:51,6
635,518,2025-09-30,2025-09-30 23:36:51,2025-10-01 03:36:51,4
636,958,2025-10-10,2025-10-10 02:48:51,2025-10-10 12:48:51,10
637,559,2025-11-21,2025-11-21 01:39:51,2025-11-21 13:39:51,12
638,978,2025-09-03,2025-09-03 07:04:51,2025-09-03 13:04:51,6
639,304,2026-04-22,2026-04-22 15:04:51,2026-04-22 23:04:51,8
640,210,2026-04-14,2026-04-14 08:05:51,2026-04-14 18:05:51,10
641,333,2025-08-23,2025-08-23 16:28:51,2025-08-24 04:28:51,12
642,325,2025-11-24,2025-11-24 11:44:51,2025-11-24 19:44:51,8
643,123,2026-01-30,2026-01-30 15:52:51,2026-01-30 23:52:51,8
644,841,2025-09-16,2025-09-16 09:08:51,2025-09-16 15:08:51,6
645,492,2026-04-26,2026-04-26 20:13:51,2026-04-27 02:13:51,6
646,436,2026-03-21,2026-03-21 13:36:51,2026-03-21 21:36:51,8
647,720,2026-05-05,2026-05-05 06:45:51,2026-05-05 14:45:51,8
648,836,2025-09-27,2025-09-27 18:23:51,2025-09-28 06:23:51,12
649,849,2026-06-01,2026-06-01 10:05:51,2026-06-01 14:05:51,4
650,71,2026-02-06,2026-02-06 08:32:51,2026-02-06 20:32:51,12
651,615,2026-01-11,2026-01-11 19:44:51,2026-01-12 03:44:51,8
652,231,2026-05-26,2026-05-26 23:54:51,2026-05-27 03:54:51,4
653,117,2026-05-23,2026-05-23 10:26:51,2026-05-23 18:26:51,8
654,140,2026-06-07,2026-06-07 07:54:51,2026-06-07 13:54:51,6
655,693,2025-09-20,2025-09-20 18:28:51,2025-09-21 06:28:51,12
656,771,2025-10-06,2025-10-06 00:11:51,2025-10-06 04:11:51,4
657,51,2026-06-03,2026-06-03 09:24:51,2026-06-03 17:24:51,8
658,478,2026-06-12,2026-06-12 01:23:51,2026-06-12 11:23:51,10
659,755,2026-07-02,2026-07-02 16:04:51,2026-07-02 22:04:51,6
660,240,2026-05-12,2026-05-12 23:29:51,2026-05-13 11:29:51,12
661,774,2026-05-09,2026-05-09 12:20:51,2026-05-09 20:20:51,8
662,342,2026-04-01,2026-04-01 23:46:51,2026-04-02 05:46:51,6
663,648,2026-01-07,2026-01-07 18:53:51,2026-01-08 04:53:51,10
664,432,2026-07-01,2026-07-01 10:01:51,2026-07-01 18:01:51,8
665,127,2026-02-15,2026-02-15 07:14:51,2026-02-15 19:14:51,12
666,512,2025-11-13,2025-11-13 16:43:51,2025-11-14 02:43:51,10
667,295,2026-07-01,2026-07-01 07:24:51,2026-07-01 13:24:51,6
668,625,2026-06-01,2026-06-01 21:22:51,2026-06-02 03:22:51,6
669,332,2025-07-28,2025-07-28 18:45:51,2025-07-29 02:45:51,8
670,254,2025-09-15,2025-09-15 18:13:51,2025-09-15 22:13:51,4
671,58,2026-02-16,2026-02-16 13:49:51,2026-02-16 19:49:51,6
672,559,2026-03-19,2026-03-19 19:20:51,2026-03-20 07:20:51,12
673,824,2025-10-24,2025-10-24 16:34:51,2025-10-25 00:34:51,8
674,409,2025-07-31,2025-07-31 20:57:51,2025-08-01 06:57:51,10
675,318,2025-11-21,2025-11-21 09:43:51,2025-11-21 17:43:51,8
676,1000,2026-04-27,2026-04-27 20:35:51,2026-04-28 00:35:51,4
677,180,2025-11-14,2025-11-14 08:43:51,2025-11-14 12:43:51,4
678,759,2026-06-08,2026-06-08 15:19:51,2026-06-08 19:19:51,4
679,537,2025-09-27,2025-09-27 14:49:51,2025-09-27 20:49:51,6
680,695,2025-07-24,2025-07-24 11:17:51,2025-07-24 21:17:51,10
681,865,2026-05-31,2026-05-31 16:44:51,2026-06-01 00:44:51,8
682,907,2026-05-31,2026-05-31 13:24:51,2026-05-31 19:24:51,6
683,478,2026-04-17,2026-04-17 15:18:51,2026-04-17 23:18:51,8
684,258,2025-09-03,2025-09-03 17:24:51,2025-09-04 05:24:51,12
685,115,2025-11-22,2025-11-22 05:23:51,2025-11-22 09:23:51,4
686,207,2026-02-03,2026-02-03 23:04:51,2026-02-04 05:04:51,6
687,264,2025-08-08,2025-08-08 08:01:51,2025-08-08 16:01:51,8
688,724,2025-11-05,2025-11-05 10:30:51,2025-11-05 14:30:51,4
689,164,2025-08-27,2025-08-27 16:37:51,2025-08-27 22:37:51,6
690,780,2025-12-23,2025-12-23 12:16:51,2025-12-23 18:16:51,6
691,856,2026-01-29,2026-01-29 10:11:51,2026-01-29 18:11:51,8
692,737,2025-11-23,2025-11-23 09:06:51,2025-11-23 19:06:51,10
693,297,2025-11-24,2025-11-24 08:53:51,2025-11-24 16:53:51,8
694,484,2026-04-03,2026-04-03 03:50:51,2026-04-03 15:50:51,12
695,803,2025-11-11,2025-11-11 20:26:51,2025-11-12 00:26:51,4
696,92,2026-07-03,2026-07-03 13:26:51,2026-07-03 17:26:51,4
697,55,2026-06-18,2026-06-18 20:14:51,2026-06-19 04:14:51,8
698,810,2026-06-18,2026-06-18 05:08:51,2026-06-18 13:08:51,8
699,54,2026-04-08,2026-04-08 20:23:51,2026-04-09 02:23:51,6
700,947,2025-12-12,2025-12-12 04:33:51,2025-12-12 10:33:51,6
701,593,2025-12-19,2025-12-19 18:59:51,2025-12-20 06:59:51,12
702,213,2025-11-16,2025-11-16 02:47:51,2025-11-16 12:47:51,10
703,786,2025-09-01,2025-09-01 07:58:51,2025-09-01 17:58:51,10
704,531,2025-11-27,2025-11-27 10:20:51,2025-11-27 20:20:51,10
705,5,2025-09-09,2025-09-09 12:56:51,2025-09-09 16:56:51,4
706,634,2026-01-13,2026-01-13 07:32:51,2026-01-13 19:32:51,12
707,313,2025-09-14,2025-09-14 16:35:51,2025-09-15 04:35:51,12
708,488,2026-04-22,2026-04-22 12:12:51,2026-04-22 18:12:51,6
709,736,2026-03-27,2026-03-27 03:58:51,2026-03-27 07:58:51,4
710,591,2026-04-08,2026-04-08 13:23:51,2026-04-08 23:23:51,10
711,164,2026-04-30,2026-04-30 09:39:51,2026-04-30 21:39:51,12
712,422,2026-02-14,2026-02-14 16:19:51,2026-02-14 20:19:51,4
713,310,2025-11-16,2025-11-16 05:20:51,2025-11-16 11:20:51,6
714,587,2025-07-18,2025-07-18 00:40:51,2025-07-18 10:40:51,10
715,564,2026-04-21,2026-04-21 02:16:51,2026-04-21 10:16:51,8
